GLOBAL_ID,advertisement_id
59624,41bb053b-6eca-49e1-8966-b0681af89402
59630,37f49093-42ae-4133-b2c5-9ed1034839c3
59684,Opt-out
59708,f362dd57-44d5-4d4c-bb7b-2f23124f2b53
59793,f3539c69-1f64-4c62-a651-03388ed9e8a2
59852,350b6f53-78b9-4bf7-aaf4-f23f54ef9364
59860,ca14c4ae-05ab-4b45-a5f6-8eedb630deb0
59870,89dfc7a1-af42-4c6d-ac73-c83088cfc8bb
59984,02c92fa3-a8c8-4998-90ba-4e795af3ae17
60087,257f13ea-3c12-421a-ac60-a8fcdd991498
60098,Opt-out
60130,769d8762-3810-4a99-b6db-be902354623e
60139,1df49463-59f7-487d-b284-4340d876c35e
60156,2e8769df-1d87-4577-a715-139ef1534d42
60157,Opt-out
60183,ce10368f-d685-4d9e-b050-40c1a20bf9c8
60192,Opt-out
60212,78c895b6-511d-47b1-b815-a4923163f196
60226,16c49e96-6f7b-4f18-8d11-bb3cccd66d98
60236,3c5762ec-84af-48c9-89ff-217c2d72d4e4
60240,d450a774-5719-446d-97f2-e5e4632ba6c3
60280,71125c67-de03-4419-9254-e6c045491124
60317,Opt-out
60328,11ec4a45-bab9-4a14-8fac-667b8c5827d8
60410,b939aa2b-be1a-4e46-a2b5-37e792794359
60467,60b906c8-f7a5-46db-b9cf-22e31636c26a
60468,b4624792-0571-4aec-b13a-6ba030dea85a
60531,770aade7-af65-4c7e-9d46-7a29455a5b24
60548,292d719f-fa8c-4782-96af-d05adc78b350
60562,5ca5ca0f-96af-4a80-9419-314d259db1ac
60591,Opt-out
60692,Opt-out
60725,599a8ab8-0ceb-4fcf-a2b7-fbc6bf0d67ee
60767,Opt-out
60804,6AD59723-BBB9-4E0A-8CEE-E53FE0A8F07B
60825,097b1a79-7299-4db5-86fc-dc60c3d872ae
60856,Opt-out
60858,Opt-out
60885,8116f3a5-457d-411c-b2fe-a7edbb1ed704
60954,389a2ba8-471c-4440-9f0a-27889b0c3197
61003,0f17003a-9be5-4691-9259-2f67c935da90
61048,af841c03-25d3-4803-a6b3-e66ce78ddf84
61065,ef8411f6-fd79-4484-9e88-a0847918d5d9
61109,99244865-61c0-4d48-828b-5be053295b1d
61119,bc78759e-8494-4cd4-8e77-4efd3700f1e5
61171,Opt-out
61184,5682f92f-0965-451e-a63a-4998400aecb9
61286,8612a94b-1e6d-47a7-8492-33dd02a3c194
61333,70672bc5-6f66-416f-9182-0fdf8345ce8e
61374,37d8a19f-41e2-45a6-81c8-2323ab103509
61412,Opt-out
61425,Opt-out
61478,7a7d4805-9555-4e9d-ab58-5dce9c665d87
61506,Opt-out
61570,f227df56-784a-40d1-ad90-93eeff922880
61609,8516e2fe-3c9f-4fd8-b166-1cba04209cf5
61663,Opt-out
61666,625115e9-ea4e-4da2-8b5f-8bb0c4160398
61670,Opt-out
61703,3f052ce4-7fb7-4d91-ab25-c18a14dab8ed
61717,88d93bf0-66b8-43be-9076-f1ad04f3f7df
61784,154fb09a-0526-4500-89c6-35700da618fb
61792,5a8d1c8d-0fc3-430d-8190-d24cbaf17bba
61813,Opt-out
61882,ad71e007-0f88-4be9-9df1-de57d23ed41c
61969,efe3d510-6b6f-4973-9293-e4cbf7e53a05
61990,Opt-out
62005,27e04983-8f3e-41d1-a2d5-da36cb9f2e05
62015,8ecdf082-4b12-48b9-a50a-6a4ad106f5c3
62034,b9dc3151-a44a-4512-a9ae-a62bbc1c8554
62068,25a08d7c-0aca-4d18-8d35-754d1e1abdd3
62142,a08cb921-dd53-4339-b18b-6cf3b2cae9f0
62200,Opt-out
62223,Opt-out
62254,3336f7e3-1594-4baa-bb5c-5173c5a39489
62283,63f04a3f-5bec-4c5e-a26a-ebab7db4e686
62315,Opt-out
62327,7bd69dfa-0f28-481e-8614-74d0f394b14c
62342,e775b2ee-670f-4d6a-9cf1-7507f04318ec
62344,c67d5dd1-16be-46c7-a2d5-d70bb894af9c
62395,5640b905-e604-4893-80c5-2e39175895e3
62405,823cdc74-8e6b-41c3-8ed5-16759db27d5b
62436,090e6e56-8585-4e35-888d-610ec877d4c3
62476,Opt-out
62478,a77d4e68-a2f1-4f9b-bbff-8a12a62fe136
62572,Opt-out
62595,f259ea81-feb1-47cc-89a9-e896dc358687
62616,Opt-out
62629,95feee41-86f3-47ef-b165-0f44ebdef140
62641,8f611338-7954-4862-bb4f-54db8c0e6598
62662,c76b3157-88a8-4d4d-934d-39ba46f15bec
62669,0a829a39-56c2-4e47-bf82-b5a23a649e52
62685,f0b65f0c-0d46-4ace-9f95-bbdd6db94721
62686,87d412f0-387e-4814-b332-f5d6d3fb42ed
62732,E432727F-A5F4-4FD2-95F2-25D8A6162966
62755,6F4E0F28-4535-4A99-85A9-18955AFDFC2A
62835,Opt-out
62842,1d55aa7e-e313-489b-be07-62a93c3828fa
62847,Opt-out
62859,3d00a9a1-fbfa-411c-82b0-66ed7c01469f
62877,Opt-out
62881,65daea76-7cd3-44cf-bf1f-584b73846d88
62892,fbb8fc9d-0b08-4cfc-809e-155fded92586
62931,3389ef18-b3c9-45ed-a71f-d18921b6f981
62951,83328387-f75c-4fce-b2cf-8a06e8a0c144
62973,788c7adf-b122-40c5-916a-c48ba0fe1a97
62996,3b8285ca-15d0-4c8e-903a-550aa36ae0f0
62997,48a68da7-9bce-4b4b-a25f-2810c282e9dc
63017,Opt-out
63064,56d219b5-ac4f-4693-9f81-a7c1fdb62f48
63085,Opt-out
63095,Opt-out
63097,Opt-out
63222,38a2d20b-9816-4f5c-b5ff-b51db9bc35e5
63226,6289f89a-4b17-4a44-88f9-17a4e2a0e6b2
63234,894ea8ae-1d05-451e-9d35-25cbe8f35b41
63278,Opt-out
63322,Opt-out
63324,5eec591a-2e4f-4876-889b-25b06205a545
63329,3a68a504-9b0e-4beb-8123-6688790ff5a3
63352,a37c8c25-f65c-4066-99ac-7776577870e4
63356,6ab524de-1c06-4dc0-94e1-360e24482b4f
63676,2f6d1d30-4232-4d0d-8010-c5abd9e5f60b
63713,Opt-out
63728,Opt-out
63733,98e3956a-8356-48f7-926f-60df00dfbe3e
63742,b53fe512-5274-41f5-8999-156015a8a2f1
63760,Opt-out
63773,Opt-out
63793,dfcd61fa-1df7-4b93-b3f9-cd3d05a02670
63858,3c0cae58-0c18-4ce7-bcf7-984e2fb1a57d
63871,ac370cbc-57f3-4b95-8ec3-4720a5926270
63994,26e40329-55d7-4291-88de-3ed3b4335b42
64052,a22d0ef8-eb40-4d33-990e-afd8a918cdf9
64053,6cb9c3fd-3ffe-404b-b75e-291a80807ecd
64078,f479c3ab-ce16-446c-b33c-f400c21c4da9
64085,c7866116-ebd8-4849-bcd3-3c2e1383b6e6
64104,e0c01ebd-3408-4bcb-93ab-cc3112bcf3d2
64106,65717443-15d9-45ea-a775-8c24d7ea67f9
64152,b917420f-1f39-4566-a11a-f40fe38141b1
64172,ec30253b-2d59-4a01-b01d-4edf3cf2e08e
64239,Opt-out
64240,86d554bb-6f6f-4753-acb3-849eb872280c
64256,60cbd86d-b973-4139-9633-492287b3d909
64264,Opt-out
64272,e0937bf6-c9b6-40cb-b17b-b5ee42c5b9d7
64277,Opt-out
64315,540a5ca7-290c-4121-aeeb-13964b72f01d
64337,Opt-out
64358,1ed41e3e-ef90-4352-b795-7900263c6843
64435,e59adb9e-a2b0-45d6-a14c-60945e48b794
64483,bc319d9c-6b72-439a-b2df-302729b1e0a4
64506,Opt-out
64535,f98f8c4a-7414-4773-a02f-c99a340f2bfb
64586,06f35b6a-b866-43d1-b5cd-dd09d41f84b4
64591,Opt-out
64616,2dbab79d-fb5c-43fc-836a-59bb40658d4d
64651,Opt-out
64705,Opt-out
64712,576b6741-5e14-4801-96c8-0b2e3280d756
64742,98ae6094-052c-4c27-a773-90dcfb2f822e
64761,E078EB68-CB10-41D9-B318-583C2D50BE19
64768,4b3c77ac-cbc8-42a5-9d71-e0b1d13c30a3
64789,223a7699-5da7-4f0d-b048-c15e100db4e1
64837,1562cbca-1558-4279-9936-3e17993ef685
64893,Opt-out
64900,ff47a295-2041-4737-bdda-78e542a1fc9a
64928,01aa3b40-67ee-4e12-afb6-43d70afaf6f8
64932,6060dbac-6def-4bac-850d-1bb43d43c81a
64953,c8c19f82-d7e5-4a03-ae80-be7d71be351b
64963,9abd862c-1b93-4054-afd8-1c0faa3620b0
64998,5a74219e-9e6f-44fa-8997-8a629ce5cf0c
65068,ca33ad88-f591-4c5f-b2b8-1e399f408b07
65145,a1e9e28d-3bb9-4db2-89bd-654122f442ee
65281,27ba05ec-c312-4314-a09d-5ea4616db882
65288,6a4a8411-2c9f-4084-b311-6b06c51e105a
65314,2e61e7fd-cc35-47f1-9aa0-47e14d76b496
65315,577bc7ce-f89f-4d8c-8dd6-60a887f29902
65353,25388ce6-df26-422c-93b6-d54df19de65f
65391,1d95c08d-0cf4-47bf-b18b-a15fff2e4bd5
65397,ae823e0d-d77e-4026-9fd6-2d874e7d197b
65408,97A44B82-FC87-48B5-89D1-901FCFD0435B
65420,ae6bb770-b635-400c-98a8-93a124da26c3
65428,409bda0d-587c-452d-9e1a-0c918f794610
65471,b7cec34f-d9b9-42f1-8857-52ed8e569cbf
65546,260ea574-f72c-4af6-bbf3-4637f18068f6
65590,e83968c7-ff9b-40a2-9bdc-cafc82f3c189
65599,4aa0a672-a8a8-44ff-88d1-5aaa8caf3456
65747,Opt-out
65755,c10084a2-9a78-4a3b-846a-a9f1fb3d5c7e
65847,446bfe2d-3e7f-4bc4-b247-1bfc9fc7c2a1
65909,aadc88e7-28fb-4412-9fcf-27c56aad346f
65969,Opt-out
65971,Opt-out
65986,Opt-out
66011,2444f338-5af8-40ef-8bd3-3f1401c2712e
66084,4466080e-2a08-4b5e-bcbb-52b555952853
66091,Opt-out
66145,c0118148-b67a-4cfc-ba16-6ee5ada017a2
66185,d6d0e2ed-a56e-4fb9-82bb-432f6c260949
66200,9868e911-ad12-4ba0-9af9-bd8db17b8377
66233,Opt-out
66255,e7abd9eb-aa9c-4957-8f69-836d1f91466e
66283,99d59819-62a9-46d4-8d37-ed6605f87ee4
66298,605fd62d-dfbc-4d0f-8820-affe6b8d8fab
66341,2d201019-d6df-4851-81da-d6aea093da0a
66351,375c7ca3-7e26-48c7-ad40-bf5299ce0b2b
66375,ce7b7d8b-0e38-4716-ace9-cd74cefb0f3d
66479,078ca394-5181-44f1-af60-e4b8fc1a78a3
66520,Opt-out
66538,9afc31be-d671-4304-9e89-f62dd39d0db6
66590,d7d6327d-f2c8-4e58-95a7-00ae57b58f60
66591,Opt-out
66649,45b91244-0116-47d9-bb4f-31b6ebfde783
66677,dc58058e-eb34-4d60-8456-ac3734533758
66678,0aa48b05-5cc2-4851-8563-0f046bafc149
66730,08f80667-8b16-474a-becb-7ede3bc2a85c
66751,Opt-out
66776,82689cd5-56ef-43c0-8224-9704a3ad78f6
66792,d2bf8bad-5c4f-478b-b2c0-5a9018277539
66801,Opt-out
66870,9ada6f15-b649-490f-8823-81d27d0d2706
66878,d5967643-f377-420a-aba0-9c94bb1332d6
66881,4a880eaa-bd0a-4295-9698-40ff37d9216c
66920,3e40ffe8-e2df-47b1-ad7d-f44b9cb3b74b
66943,b170aa64-4b72-4643-bd8f-16cdbf7826b7
66959,e9485e4a-e88d-47a0-aac0-e883cb34166e
66960,f33d2c01-eb4f-4031-a688-5fde133252b7
66986,5d40e9bd-0bf0-4fda-b3fc-b1dacd10b8ce
67211,8a0a711c-783a-46cc-be01-dd34cb2f182c
67234,Opt-out
67249,472ee586-0c8c-4dff-8570-210f190a3338
67265,d4a3f7e2-c133-4fde-9f2e-dc778166fb04
67275,Opt-out
67298,0b467ed0-900f-498c-94b3-9daff8a1e949
67318,Opt-out
67340,Opt-out
67373,d6d692b1-f944-4842-81d4-ea999772eea6
67425,5693be27-b827-45dc-83f4-ede15852d4b0
67427,78ed1dd3-cc1d-40a2-9b5d-5b6aafbe727b
67428,d065bb7c-af6a-4712-9ceb-52d56e5441f0
67462,8be68890-5f67-488f-b7c1-89551d6a46b2
67491,33f5c662-1c54-455a-8030-54be3d7255c3
67500,Opt-out
67514,DAEB083E-0CCA-4C84-B35A-C32C2A17724D
67521,962f2efd-252a-4fb3-9afe-a8b9e4a75fb5
67608,Opt-out
67755,827ebe6d-3a33-4d8f-868b-bdb32422c32f
67829,e6a78977-5af2-41d3-ad14-d7808db792e4
67852,0aa6dabb-2bf0-4cea-b872-c5bdd428c3e6
67853,5d4f1297-a7f7-4bd9-a7b7-d16594556721
67979,Opt-out
67983,Opt-out
68068,DA295F2B-3B2A-4FC3-BFC7-3740953E945D
68112,e431b65e-02b5-4fcd-bd60-a8e164ea881c
68180,47790163-7e63-4bd0-891f-815897c5f2e0
68205,abbf6202-2bad-45af-917a-9f4f3f1f5410
68286,74c7081a-c45e-4bb1-94a4-677221d44a5c
68291,75435c24-ddf4-448b-bba1-0f55c85e2cd4
68308,13d6b0d8-ecfd-446c-a055-700722e0435c
68310,a578898d-7c1f-4a2f-94ce-4d3ee70fde3e
68411,Opt-out
68513,07688be5-e4e4-41e4-b36e-69903a14fce0
68534,b24aec0a-30d1-46fe-8863-b62dce6dcb61
68551,Opt-out
68564,14e27454-deef-419a-9381-2367fce9513b
68575,91574cb2-7697-4332-9bd9-f54eeacbd489
68643,75268514-5735-4df7-a517-692f6fa9aa5c
68656,d8d1e913-e66a-4ed6-8dec-174d47641310
68684,41edcc5f-8c88-4167-bee8-b15df6577521
68685,5b4877b2-f693-4a82-a3b8-0ed309582a3b
68695,Opt-out
68711,Opt-out
68773,01d8e58a-90eb-4934-b773-0701390cf1ec
68788,Opt-out
68814,e16de4b3-bdd2-40fc-87d7-810e50178871
68821,b53e42fe-40e3-45f3-9283-fcf720dbd1ab
68827,1bb9b00e-a1aa-4cd9-b055-2d3ac03f9188
68881,98eb6f7f-5abd-4a81-bde3-4d3c3fca2da7
69046,fd467b96-1bdc-43b8-8369-7c54ad106935
69073,65f552ca-04d0-41ee-9e8e-9d3991334d66
69139,37025b7a-8763-4da8-980a-56bf7f70a97a
69140,Opt-out
69146,Opt-out
69195,d8791dad-b569-4472-877d-f5f63dd61e14
69208,90667dc0-188e-48cb-9fda-a0607533c812
69226,8787F2EE-A3DB-449F-A7CF-3E30F6B79EB4
69252,1d77c1a8-1ff3-4d2f-b4fd-a711127f09a8
69296,Opt-out
69337,ba0e7c66-a9c0-4c14-9934-87f866dad9a1
69343,Opt-out
69358,8f244f92-9ddd-49d0-b666-df6acd2333a7
69366,Opt-out
69371,Opt-out
69407,702aab10-da3d-431b-add1-473f609ec5df
69408,Opt-out
69449,daa6827e-de30-4aa9-83a3-6f8eed5e7307
69489,aeef1e89-9c80-4492-801e-831649ccd9e3
69626,c8590259-c038-49ba-9fb0-c0957dd5be47
69648,a4a006b4-f9d1-47be-a3f5-510d0acfe1c4
69707,17deb9ef-29ee-4b6f-afc8-34f67710e2df
69801,2df01c74-7cf0-4bad-b0c0-b124b3942fb0
69877,Opt-out
69899,470e9512-8b65-46ab-b550-7f084c01d355
69934,09804468-c1e8-4a75-b830-daf2b1bb218b
69936,5b2be824-cd12-44b0-815e-57f95ef7552f
69970,86292d5b-c357-4119-8736-00ea95915d7f
69991,0451f719-047d-49d2-a546-f38bb854b58e
70081,Opt-out
70115,AEAB578C-DCEB-454A-A949-7AB1E30F18B0
70229,6da0c820-e2ef-4d09-9778-eca4581c368b
70235,2b485515-4b52-4d8a-9a18-d9456cd9159d
70318,525d5222-28e0-4fa8-aa49-1f4156da4386
70392,Opt-out
70447,Opt-out
70452,96a2a1c6-03cb-4e5b-beb2-b0ecc6404c9c
70456,53884281-c5c8-4c27-928c-e39407bfcb54
70550,29c5bb6b-87ea-40f2-a1fa-5482bf5725bc
70557,70a16ea3-3d60-459b-aa9e-5dfd18387b68
70570,ae826c8d-211c-4a7d-9ac5-10ca1ad1abe1
70575,b3bf9817-3a63-4ccc-b045-5519018591c2
70606,f6b90c42-44dd-43ee-8607-c06d09ae6e16
70616,cdd84245-96ab-4852-ba14-96c47d2b114f
70635,8b4895d9-7fb3-4b14-bdfe-f2036b8b17d4
70642,EFF9C521-BF43-48F7-82AF-3F1580CA9996
70646,2b0238e0-1f8c-4d94-abdb-7f6b7ad6db41
70656,887c1a7e-1ed6-409f-a833-93f54f99f91f
70683,0ac9e416-e873-4cc6-8671-c71d98d3868e
70692,c9d8f8c9-72dc-41be-bcf6-66a3d48b1bfc
70732,3fabeb74-06b9-4f53-9232-19f22d7a11d7
70742,137de2e5-b6f5-452f-a393-c9eb59665074
70896,e8326225-d681-42f7-850b-772d8b4f5663
70899,063ae35e-2486-4bd1-9170-4506708eb8e5
70901,ab337f9c-e436-4fba-8f08-17e90143a17b
70929,5bf90fb8-f684-4a91-8b53-f8fb19323612
70956,Opt-out
70961,F8494116-F84D-410B-BA4E-E9359024D3E4
70973,bd66bc57-a330-4ee6-8f09-525ab534989c
71013,c6577335-ccc7-4bde-a25e-c0b5b089a444
71019,7ab419a7-0551-45ae-94f6-0c651823e745
71050,cf0b3018-064b-47e4-80e1-c99aaeaefe57
71057,Opt-out
71067,ad10cadd-67a9-43b1-aac5-012cbb08859d
71102,10d944d1-a1ab-40b8-b131-27665ba6a89d
71151,34049d1c-95e3-4f4b-a698-b8722464050e
71155,e88e3618-b4e8-47aa-b65a-e8d32489815d
71186,0ae3813a-7ed8-4672-987c-724bf4c9105f
71192,e8b21473-c170-48f1-830a-989e43cbfe33
71227,9a7893fc-653e-42de-8e28-6eb63b6b5f29
71300,1d92c7f6-925f-4d8c-88e8-bb581f7a8948
71301,Opt-out
71312,84ee051a-9b4c-4495-95d0-9b259824c44c
71386,7526360a-34b4-4d47-8b49-5b4718a1465f
71408,4a35f32f-e024-49d0-a52b-fca22613be8e
71420,0ca3bfd1-8764-4c91-99d9-507947f4aad5
71424,99ee9ad8-0840-44f4-9fe3-f3aeb4b0861a
71477,7d44fed4-b5ed-4de9-a5a8-ae6e770b9259
71491,d53a5348-d17d-4ace-9fea-d21ffde06997
71512,Opt-out
71536,6cad8cb5-8a58-4f8c-a306-8a8f3faa7d79
71601,Opt-out
71624,73ebdc7c-3622-45ca-ba74-ffeaba9fcd5b
71626,afdcf003-86ff-4b34-b1de-68419f3d92c5
71665,3056f282-73ce-4295-b1dd-1c6d472b999a
71707,b208b3c8-f235-4dad-a27a-235023720c98
71722,Opt-out
71731,541a5817-5403-4d5f-a50b-71bceab4385f
71737,7e653c4a-9179-445f-8c5c-228dbaea139e
71761,73e20969-13d0-459d-bdcf-8e2e7d027b14
71842,b84de73c-858d-4698-b81c-cef18dd265be
71947,ecf7b289-50ac-4b3c-86a5-82276947b12b
71960,1021EDD2-EC36-4727-BEDB-C95A8FBCD0CC
72022,373a7fc5-1a54-4666-84c0-d4d156b5069b
72050,c18c1898-c35d-4079-894a-e9b5adc465b6
72057,64b76460-9256-48e8-970d-f6cebb89d1fe
72059,2515c6e4-91b1-4b07-ab87-cc4fd9549799
72079,84fd5bb5-1492-4610-a996-21170146dce1
72097,e9a1b472-5052-4eac-a9db-f776dc79c161
72104,2ebf6597-2ade-463a-b5dd-f004d5e5a2dd
72114,2e1a8991-7575-46bc-9e9f-50a4ad2f14f4
72128,80ed1f0b-3d90-4135-8795-f940a9bfc06e
72140,85cd04df-7cb6-4ba6-bb88-704c7004e004
72162,b287d913-61a3-4de2-ad0e-491a35360374
72185,3407645d-5fea-42b7-9eff-418fa55c37ec
72190,Opt-out
72267,54ae5c77-1189-4a76-8314-83eac2af21af
72274,9b952463-eba3-411e-b7dd-0657ce2576d0
72345,Opt-out
72346,c0cb1c0a-6a73-4704-9665-df7fb345679c
72349,f63c7619-30e7-4a74-b4ce-4dd319da7e11
72415,Opt-out
72441,d7bc579f-a66e-4022-9790-46cbfa72b4ed
72458,Opt-out
72538,a63fc8a2-f3da-4d89-851c-439cf0ef4a11
72555,9e7a93d4-c519-49b1-8e17-e0321d03dd23
72574,b87c132c-e45d-4f06-b427-ec3ed54ccc69
72576,cc96ba03-ddf6-430c-a392-041f81e4f647
72606,ab98996c-19a4-49d6-9cf8-40c3057129ce
72708,1c791ae5-cdad-4b3e-8d51-5ca7dd2876b0
72740,300babb7-e8c8-4a63-8af2-57bb8af6f626
72749,A14C2142-BECC-4DB7-88A7-E9D20CDA7BCC
72754,9bef9f85-3c4f-46b4-9e19-8b40f63e3ee8
72755,d1887a4d-a5ab-46f6-8fc5-116074006bcf
72778,d5efc444-f00a-46a4-add8-b1d751d29efc
72818,c2f34d37-f9c6-4d01-a500-89280639489c
72865,c10e928a-26cb-47d5-be7d-801a23f05e66
72897,Opt-out
72973,daf566c1-3428-48ea-b9ca-32304ea74692
73000,4b758d07-968a-4961-99d2-cfeeea80572b
73027,Opt-out
73046,88466f02-050b-41b4-a53b-21de088f2b1b
73049,Opt-out
73066,2a67814e-e55b-4a4a-8a69-c7da32261567
73098,49d3a327-21d6-427b-97c3-b0e564fb2bff
73139,99a61104-313f-4771-92f6-9bea6544d173
73154,499567c3-39f8-48b9-94b0-8ecdc7952792
73296,Opt-out
73344,49222300-4b91-4db5-9590-9762ef3f4021
73404,2a3a49bb-8be2-4fa6-bf06-fdb73f60e561
73443,97153f56-f5c7-4805-bddb-8f546e1fc0b8
73452,05763f15-4b2b-468f-8a23-a2da33e2d5c3
73531,102be2a3-1ee4-473a-b566-9aad59944672
73560,9655e33b-95e9-448f-a622-acaf4c042a34
73564,Opt-out
73578,Opt-out
73596,7ae1067d-c111-4e5c-a965-31c92d66fdb9
73661,dd151923-21af-4322-b72a-22e47265763b
73683,95636abd-ee55-46da-bfd3-5992418de4d1
73690,19051a45-2fa8-42df-8e98-1850a7ba3450
73734,Opt-out
73794,2dc76357-62b8-40fc-b2e4-183dee82f89d
73812,cf62fd4f-14e9-4e94-8776-5f94402c50b9
73865,Opt-out
73906,1d695742-6ab1-4cd1-97b2-2d93a669fe6a
73937,Opt-out
74037,3e22ce03-d976-483c-bbef-bb22b49be22d
74048,8eb8038c-612c-4649-97e6-0def8c94af62
74078,f3732bd8-0f7e-4c0b-b7ed-6362291dc880
74090,f1d286aa-ca92-4a52-9691-458c863191f9
74147,Opt-out
74150,29deca4f-954c-4460-ae91-933328630a02
74176,Opt-out
74213,fc93fea6-bbb7-4b76-8fad-7f63466664d4
74216,f1a0a053-bad7-4527-8c2c-73541f39b644
74300,Opt-out
74414,009ff1d1-ab9c-489c-83d0-b5e39019bce1
74418,Opt-out
75115,32adb9dd-eb9a-45cf-a623-a7e5b4b47838
75122,34c5fede-77d8-4df8-b564-1c59a962076b
75131,32d6ba7b-9564-4d02-837a-e730c56467ae
75178,c165da19-af74-4267-90d4-2343c6a15d5c
75251,760cccc8-c4d7-473c-95b5-87a2767ac43f
75275,ccc9a7dc-d4a6-43da-8fd2-42ef806adf91
75358,baac7215-9498-429c-80fd-c82ada46d6c9
75404,567d9c9f-3d00-4e85-b127-5871586711bb
75423,2c3dbe44-3f84-4d8d-85be-75c72938a666
75436,28ea1ef0-958a-4e83-910e-15e3786126b2
75480,Opt-out
75484,9d46ccae-b52e-4e9c-86de-cb5f6b65c108
75497,ad23026f-257f-41ca-befe-3b16a1c34381
75522,86f0ad65-d527-4888-950f-49c8b7c9e8b9
75613,574b260e-4ae5-4990-a993-8a7a1e3cf4a1
75634,1f321084-ef74-4f80-93ef-c2b400fea607
75653,640B94B1-8310-4F0D-8310-7646FFC0A48D
75737,870f6259-4438-4dc2-9fc2-f01203c08bbf
75750,4f9b06f0-a44c-4955-8ee3-8b804acc2740
75762,6d15e561-ae2e-41aa-977a-a31d85c4f40f
75789,885b7d7d-c210-40f2-b2bd-f9b7ff5a7f2e
75811,ae4e7a20-05c4-481c-8d3f-e0128b960e89
75845,a14cb291-7cf6-4734-9e75-00c1ca66de10
75875,f9d1193a-df71-4330-b35e-a492817533cc
75954,f19a34c9-f8da-4670-b59b-6fbe32784620
76002,65cec5fb-c90b-4b8a-97eb-e18d8a68b585
76020,b6ef375f-7088-4304-81f3-3319ebe8f7e7
76023,59b6d293-308e-4465-a74b-4703e4cd6f8c
76038,a9ea4f00-47fc-47c1-8157-3595583a5241
76068,4fd48e8c-51ee-48bf-9e02-4dbb9f76c5ea
76094,ffdd957f-4cc7-4b7c-85f5-ed1192a903cd
76099,bb8ea20d-07ac-46c3-9849-b946246bb487
76200,2467b38f-5390-42f1-8cec-ae9ccbfbe499
76210,f7a7dfa2-9e30-4338-9e2d-d0add483f7b4
76214,3a2deb46-df50-4d34-86e7-3cc850c653fd
76271,f395c763-579b-49ce-aae0-6b1a35f9eeaf
76344,Opt-out
76345,Opt-out
76387,Opt-out
76417,a705428e-cd58-4d57-b177-804fadfdccb6
76545,f8d904a7-8bfd-450c-805b-ba89d650f0ba
76569,ec2b7f67-90d2-4a6a-80d8-b7e39e2f9e36
76575,e7f7210b-d409-4399-99ce-4508f6b22bb2
76607,2e90773a-d6a5-459a-9d5a-ab9cd109eb67
76612,0f7ef42f-8d6f-4312-a77e-828d0558d03f
76634,2681353b-afc8-4293-930f-46134bba4585
76642,0de0d842-277d-4d49-9921-c76b5f309dfd
76707,8b631f8c-7b52-4415-b495-1b92cd815163
76718,6ddaee4c-83bd-4039-a8dd-926ce478cfaf
76733,8821e863-905b-47a3-8404-a7e1a44fd74f
76787,e58cfe81-c2e6-495e-bda0-3b8c89ea3912
76937,Opt-out
76941,Opt-out
76959,dc4e2852-32b9-46a5-9738-9cf63ea76cae
76961,dd517724-cf98-4ae6-a73d-31758681d55c
77050,388306be-058d-4015-803a-7fdf5063c09a
77061,93606050-efdb-43d9-947a-d6b013e52294
77087,d71549e0-4ee4-42b5-9be6-04563c23532b
77121,637d1614-8966-4297-afa5-c8ac526408d6
77125,D342BFEF-DB1F-4EBE-B1FA-53BAB85446D9
77155,5e8ee3ba-1d7f-4ed2-bd07-c62dded8b44e
77172,53cd798f-bc8a-47fd-84f2-a1cf37c4d501
77206,e9fcc071-d280-4f8b-a13a-2c718e74cfef
77260,59eee7dd-20cd-4053-ab29-c6b3d36ef653
77264,ecb50a50-57b0-4998-8cb3-9fb3e2b3333c
77284,aa2b6e7c-a321-46db-8e8d-2590fb8ee6d2
77375,78f96222-caf6-4e5b-b53e-6794f9117407
77380,05ef8dd9-7dea-43bb-8a1e-a988b1a6160c
77383,b5f8e52a-9c68-4d66-a11e-07d566ea7cb4
77443,fe2072ce-03fa-4577-8b9a-d3c716580025
77445,e4677a5d-c40f-44df-a3b7-88ad0ae4cf60
77446,411c23a1-e43e-4391-bbae-ea572cb15485
77451,57c2c30a-0d0f-480b-82dd-a66e4c54f619
77459,880854cf-b7f7-4a04-b993-aed0843ef35f
77470,Opt-out
77506,3e770948-5831-4f59-b446-d04388510328
77511,cf4290fa-968a-4ec1-9aad-97fe6559311e
77515,cbe02395-e13a-4f22-8802-73346854a742
77520,13bb60e1-b20e-4422-acac-542be84885b5
77544,Opt-out
77600,201b240e-6457-45c9-9348-191a3fcd5184
77640,db59c005-6cf4-4b84-a02d-55b55f4413d5
77655,Opt-out
77695,58292f93-184d-4b2d-a08c-153032c59cba
77699,a430d6bd-0347-4e5b-b7bd-b0a9819e408a
77706,6fc0e0bd-f87a-4603-b173-16a2592b5316
77728,Opt-out
77730,e132af9d-00c7-4772-93db-65a34fa9d4a8
77734,Opt-out
77785,64765446-0dba-48fb-83ff-3575362c6d4b
77875,99450ceb-85af-4021-9a2c-a49b6fa240e0
77883,c9349a0e-ad91-4ca6-8f46-ba4dc374bc10
77885,187f5769-c1b1-42d9-984b-597acf2120d7
77972,2deee88f-1de5-4881-a58a-1da4d532764f
78034,Opt-out
78071,10e5955e-fe74-4afb-af88-1972842921eb
78119,9b86c9dc-b756-45be-9956-f5486e6dcb94
